crop_type,rainfall_mm,avg_temp_c,fertilizer_kg_ha,pesticide_kg_ha,soil_pH,humidity_percent,days_to_harvest,previous_yield,plant_density_index,yield_tons_ha
Maize,105.26584286343211,20.787002397824708,130.36659957005858,3.5591195764773733,6.691590070440529,68.21696115910868,114,5.069050188593833,113.76022604240111,12.0
Maize,294.59931970014895,32.03382533103372,171.27917768952003,5.460858624598258,6.1758960758317905,79.64562371083238,120,3.5940707930170235,188.71788645710205,12.0
Rice,237.04797649474938,38.50457978130207,121.13921950650422,7.114274635725946,5.540726326721133,53.65059977700159,138,7.614798989175748,75.04668233435157,12.0
Wheat,189.4533063777675,16.169646124294214,89.64683587002145,3.5704184838756383,6.40112518870548,71.32246841140557,95,4.747515003197726,90.10063436174964,12.0
Rice,95.14864954382523,22.991301382301565,104.02462305786054,2.6741050965039475,6.282727527064072,81.39671624259284,135,2.7655474357242626,59.48365088759505,12.0
Wheat,63.46455174950653,25.954417916658883,51.940609225586805,0.608863208957066,6.958511946845556,75.37273958664507,124,4.5962294877593,169.31764372663812,12.0
Wheat,130.01495813024587,37.48150897311724,140.087066200598,4.811292783949062,7.329282930650248,63.974031559550035,194,2.7623195014280237,143.26390791430958,12.0
Wheat,238.2968339783507,39.05653616522892,139.42717280157584,3.5170607557357516,8.424139167557666,69.23041797775792,138,5.01519010554245,97.24104585218743,12.0
Wheat,117.33282457550627,26.10288116240831,43.282768061987994,3.3098691426112152,7.549351651352564,89.43377715728971,129,5.367653089137273,74.5720495391473,10.418531388032166
Wheat,184.8890551238763,33.75071030355478,160.47654119994544,1.872014909631594,7.253119863550232,70.0993897323605,164,4.026534568961512,56.022165504311054,12.0
Maize,231.9867941826858,28.291525594112073,63.07035831572884,3.7254150889345574,6.1728235199391985,79.2808877009322,91,2.4299036853889078,75.01183529389048,12.0
Rice,76.98592866161609,28.444573368534414,177.1609697498584,7.883314651875262,5.120763567744141,76.33023821888312,171,7.661021213799435,117.99269695064874,12.0
Maize,221.32450402896833,21.95248787665891,81.26448224595933,2.7331561525418326,6.008437950991421,75.07453077646815,91,6.640118680900578,87.07654535159092,12.0
Wheat,72.96772192751118,20.423906146596988,48.46144939751994,4.997783100560752,7.689567651608662,75.81845275570218,112,7.033286483030726,88.84732661479501,10.981298993090483
Rice,291.2824355317491,22.20013364810103,76.27521781530436,6.323651609867501,5.7184517928133065,62.720487564073196,163,4.201210365717376,181.33645500015714,12.0
Wheat,172.0985325162349,28.908200181426984,90.4288525915509,6.118683673823988,7.492658677859401,63.70800872590627,183,6.564986180116703,127.27065101916509,12.0
Rice,87.66902692746935,15.728879650552225,31.089243686127173,2.9658071561944306,7.029229448992956,63.393136868039115,128,4.912237371015165,159.38779596926219,10.843414305509024
Maize,135.59590900838663,37.681223608910145,112.51494099572632,5.081450626376378,5.601499044126627,41.662730360630405,100,3.2065009304362757,55.356642354221464,12.0
Rice,153.35411232381534,18.907092738744407,115.62119037902406,7.034485139526179,5.915686822021405,52.053266516616176,139,2.74654026144328,104.77450335170431,12.0
Rice,239.54625276913433,20.502216921784665,138.22887285591554,0.6158557079980846,6.737062612202668,47.72820033249414,131,4.070305215932342,121.87540210931627,12.0
Rice,235.85594651915233,27.95690441119116,24.667182766518927,3.768007676324807,6.464311467877466,84.32225056986286,133,2.825312668850838,77.96252828152771,8.04559396563166
Rice,202.98512633433276,32.752869158431984,106.59811430941282,2.1820506368142896,7.724973466413658,53.748468322647454,118,7.989613857224412,68.0287312168308,12.0
Rice,76.48267813962323,17.393226368609934,28.4651893233063,3.4147421779912923,7.570416248901365,46.92213172327702,184,2.295133941392132,180.54556677497638,10.3989137497749
Wheat,87.8923428969184,22.942367438679057,132.18307519466455,3.6199220598143125,7.01101076215556,45.98834659554424,128,4.6468615962144595,190.91474406496948,12.0
Rice,73.43923016138916,39.21686513935893,28.916477712157516,6.100032235899778,7.877961490155238,74.99949172760793,185,4.712561134342305,61.82100470681111,4.532097548627163
Rice,194.2931958218875,21.55857416952364,165.87645573466122,1.2036640429658236,6.96934339239508,40.30416554574796,143,3.803791571490053,102.35280688136646,12.0
Maize,269.284610377851,22.826253626578673,132.33321070151945,4.3443792734938285,8.37536239830041,63.56522008782541,179,5.428109394241672,193.74284422167105,12.0
Rice,158.45012806369294,35.91246226545084,101.18236241362513,4.73146093849059,5.760284347028785,45.943555279909816,165,2.8998621449092683,62.474259969869735,12.0
Maize,90.21204348943655,16.25536079226138,90.640627724988,4.206182026638533,7.499461977607535,82.48316888179525,105,6.703474283523402,146.54620593180894,12.0
Wheat,189.51058128724176,26.61532922022427,40.90762086612198,5.989049397970401,6.294804462190638,87.92251782262292,150,3.9946863094858296,195.83320564505084,12.0
Rice,252.93805421642747,24.490419111291757,66.55990233034609,3.3784344193013554,5.976381680470679,87.93773081074518,86,5.54805553879185,196.73355028720619,12.0
Maize,235.42801537823252,22.914668997716277,159.0334568033434,7.587252977300571,5.631356165886995,62.098205447338465,151,6.293835416401756,120.68349963556149,12.0
Maize,270.3626949187553,22.142489851119112,164.71244984999902,4.11352581904206,6.933762166915404,72.22574122173982,141,7.334252706140967,74.41236616735709,12.0
Wheat,119.47552431221696,17.28435262151023,20.11963333928497,4.784104322110982,5.754143014622239,69.98520682553723,169,7.014724618713201,80.31264724661582,7.24516489559983
Rice,98.48846681694371,22.87064573379122,115.06182263640821,6.691481175100621,5.7012279800694206,57.50194506929765,167,5.649854168621357,183.4402092686592,12.0
Rice,269.9541214854847,16.076310067891715,135.08809744401816,2.5642707944834187,8.466861667793363,62.20322457102656,103,4.330359082303321,186.7524506494604,12.0
Maize,214.39007819450578,34.52409659111088,118.999517193217,1.0640152157210185,7.806115958960163,43.21618486166428,119,5.019228020449784,141.18194658103323,12.0
Rice,127.73223250188855,24.95569484895029,33.06876237861664,5.808379837718619,7.618968870890313,79.78495163357437,191,6.612408760272816,164.9264599204867,10.408646801097023
Maize,235.5870126431273,26.09759580799779,54.835983807824356,4.12258891661284,7.779212190589642,52.04017560773095,155,7.265273255356838,160.98968772056122,12.0
Rice,253.77959612009198,37.33986466125329,60.05444278102176,7.223781882192461,8.391230058015598,63.026366556818815,126,2.622691569060031,149.27323969836607,12.0
Maize,203.7445600852831,31.451374596530517,153.07594100881434,7.8701003654182555,7.006468410636212,64.03103668083219,87,4.309137574958321,174.09154323079088,12.0
Rice,221.97102746997876,15.201477583552995,94.11190980942727,3.4933201293104688,5.7708535709100115,68.03558695756591,133,6.656699590481003,152.81099345604815,12.0
Wheat,143.81497611066658,38.579370574032126,97.8925139105979,3.615792621947456,8.017733742636336,80.8938318944045,88,4.589910575563766,130.1003458621249,12.0
Rice,184.67391683575977,20.92861164944278,169.58288744872138,3.5597195165429483,7.599557553089316,74.59405230918748,82,3.993366584397703,85.54345438822352,12.0
Rice,181.03979268154058,17.690354618996473,121.93374221675448,2.934155822981946,6.450079093169606,73.1531524564596,133,4.467936180939618,161.58322161779284,12.0
Wheat,262.01194778269297,34.203204459522055,163.7868322484262,6.362653233247981,6.6574932450112625,66.337274790247,100,5.617068480718105,121.01568017574117,12.0
Rice,259.99099507054564,27.511932896667954,93.04141685464528,6.192468218680458,6.4393833946760415,44.797787747329494,174,7.998830864802809,94.2187526011264,12.0
Wheat,258.17011733676077,25.84426415045044,43.90980136292708,4.089836529128936,8.254797560801514,60.10042358254307,127,4.957954574627191,170.2919413612663,12.0
Rice,52.757903565616445,21.237576992068544,168.7896950518537,0.8349591228417406,6.202360640244029,87.86584256452761,126,3.2509668497255633,154.50704005295427,12.0
Maize,237.38637111722207,28.686787246557966,93.39281850680612,2.8216947613480508,8.372194975296605,89.77740376441263,167,2.9770794516745687,190.600934468705,12.0
Maize,239.6690975277512,21.859615130064686,49.0610275006115,2.6922728491612813,8.185951199388825,76.52490730504591,147,2.2540984848584857,74.81624600283166,12.0
Rice,219.59470571378546,37.539575132176694,68.38331844862756,6.583154346501938,7.206823997868607,51.37574815373225,163,5.352903409509929,147.37839269547396,12.0
Rice,239.06616447286314,20.38011199332982,28.12841435023076,1.1568168006213104,7.029376205850261,45.094532300169796,142,5.267432548933005,86.6359202132264,10.432564211987133
Rice,260.49259287417715,37.10887876139384,94.92809463302163,6.542565342820281,6.295312480244898,60.73821795230997,95,3.231403560681855,185.53744779524627,12.0
Maize,167.57976352544642,28.985135643183924,156.50050750563787,5.5188773914935725,5.064184361537275,82.82859511796678,153,6.171976438715403,64.92491213849235,12.0
Rice,175.51255337211177,35.71220334738102,169.3728729610703,5.993310943478369,5.446681151832136,76.09321199475002,186,6.446642249778085,148.42427096673157,12.0
Maize,81.17851422784761,32.82114989652388,169.216353200583,3.741598906887676,7.63980963172342,84.19461187705525,169,3.5545892322926678,168.6628582292045,12.0
Wheat,146.34397076184047,32.41737778591872,40.03680410059948,5.5979434700131865,6.650390443058578,70.7888157348826,172,4.06459858417842,103.23767605470607,10.902846531167906
Maize,210.8412949779461,23.108645192376393,81.12862120176912,5.067717085301869,5.524433469657888,46.516418229484614,84,7.94283003408354,193.12071190757138,12.0
Maize,245.09994403681864,20.84742328680509,24.51660154411302,6.2673514642147214,5.923862989461549,45.739798349908206,90,4.245586807104405,177.60960268790558,12.0
Wheat,104.30227442280264,20.2721556920197,156.82645519543564,3.850773758511891,8.317429149464498,42.40011513150647,108,6.564810030536611,94.19274495273551,12.0
Maize,84.45572478980884,36.429791426489714,77.40092192340381,4.046192186722268,6.284964923585928,68.35399852867656,188,4.71635255977964,51.1311639073998,12.0
Rice,215.76050112512306,35.5106705064755,120.97872446275757,5.326821670548651,8.176886808267037,52.14431183123945,158,6.760068967165855,94.49857641770913,12.0
Rice,50.46997088122766,26.014338200307684,134.38375009236617,1.3105812024979122,6.066225413027519,76.71918206774752,149,6.614139432695888,92.19657057061139,12.0
Maize,94.59314607683245,18.310115337411364,88.77514715890486,3.7718333627323797,6.9012703302850635,74.31249679287536,127,6.006536151191214,183.49469112513634,12.0
Rice,57.267845085988434,24.556306299436457,69.03077384803888,7.789631339448542,5.071669791767692,55.90553712041584,94,7.128670077773475,195.06817673821212,12.0
Maize,91.72127946371774,30.483586353422787,173.95406561855114,0.7816424004503421,6.826562886307519,48.84008332320322,186,7.635310969266111,60.565997895539056,12.0
Rice,95.3298199813763,26.360078861998822,174.31811600381667,2.8700354214979535,7.229297037137206,45.12001748980006,163,5.479899922712503,120.69422427999751,12.0
Rice,146.91839868759854,34.50473171207487,66.3098188848035,2.8558236431702806,5.820067847680122,76.86576369065486,113,3.4248134433364745,132.24979977946936,12.0
Maize,150.581781171639,39.94057055628464,96.7400154791133,5.250980894268294,7.02628011671875,62.52204977129666,139,4.39177376986445,63.93674919945549,12.0
Rice,268.56561765255947,19.77830221122242,175.6550653856036,1.2935026956810494,7.265087202178449,56.17649570890694,141,6.549834281079759,106.62465637062839,12.0
Maize,177.52742812470632,26.49127049148931,20.778945224880516,5.214080231591458,7.404101274336147,82.8326507903156,81,5.905300910743217,97.56236260894259,8.832446992983126
Rice,230.85119140307157,25.77459754802055,86.02851974066388,1.2128018048871456,7.717411627077361,69.6806608284692,187,3.066790031391492,130.4084531490631,12.0
Rice,76.03433948007186,22.61231331872377,36.073207948954945,1.2121523556374827,6.089687350252958,65.90011681982922,159,2.307437246878548,149.1786349597907,10.993794534185916
Wheat,106.35968886592346,19.95238791800724,101.46527449001641,5.961375178913617,6.987219347511574,77.1689582487808,98,6.097769561252389,155.522766574485,12.0
Wheat,225.7358602446692,16.64230291224148,23.947192726477944,2.9310138037459725,8.435526604176081,80.77915701176443,177,3.506474144176072,70.51325354200813,9.853722715258014
Maize,63.20099011713202,37.177982930592464,85.10374902250047,7.8306721078531085,8.14350459732805,74.30365777113597,128,4.998021462374321,171.9421552916932,12.0
Wheat,171.64941556093828,25.496217442157942,55.31185196565362,0.780147023266662,8.334328998344283,62.000315929967634,157,6.4804806350755655,151.78130446861383,12.0
Maize,199.84224141573347,27.422387962501222,105.32933799339852,3.838299977884956,6.35147739485,58.964939633609376,167,5.376000683937999,183.36123751200793,12.0
Wheat,200.53641101312027,37.923551205022896,179.35898385611193,1.3485195325551773,7.754248370638316,78.58324691363511,107,2.4998154986707783,117.40040891531511,12.0
Rice,55.73320281701051,34.407261937898696,148.08577682027962,3.135342250685815,7.169642831161218,65.8953580320143,127,3.1134814207013326,184.08346440832872,12.0
Maize,130.5270010572964,18.262531602929606,155.30273465990743,7.986668379567879,5.289572790717844,75.21930392586881,175,3.315969104185515,179.8661183534113,12.0
Maize,209.1226627622885,29.13549919019356,121.64239797745294,7.166318838038989,7.883931362049729,84.5199394540276,116,3.5471855218690695,115.76139985389044,12.0
Rice,87.24993403731085,26.05630691298898,26.64957572356137,0.8624330664154768,7.369854467250776,85.79453173683515,153,5.392420351703025,107.1714972939468,7.347613093946907
Maize,223.85391208201332,34.93027681446907,53.08762816706306,4.724418828692626,5.696210758303434,53.88578196202863,128,5.023794678952361,189.92180224553852,12.0
Maize,236.48130220341864,33.10581369029873,168.01032903152878,5.358667286183268,5.279084951003115,49.39449751362571,188,3.2189602301852536,157.27471018076565,12.0
Wheat,295.4922976115363,32.2601430477768,78.5780988686002,2.0715096796259425,7.929577457269158,53.0643680168419,127,2.4053290607341227,189.23680196571135,12.0
Maize,102.46049871410236,23.513620886997423,36.58187623692729,1.5882918004733768,5.276156403219204,77.56858852677513,152,3.0285932268483085,169.54621683437196,12.0
Rice,256.2826669165288,35.124093259981365,132.3848585385923,7.282858509991425,5.319738528782528,58.50290180230801,167,7.9062878757116195,141.39461589371217,12.0
Wheat,180.07414422966352,16.30978238987153,67.91323582948074,7.766123311125325,6.4959290076651035,48.66946404206649,179,4.811281698748834,67.37791655056468,12.0
Wheat,143.36564903604335,18.99062253580418,63.01710606466747,7.939196429897314,5.471792399468169,44.919274625348464,199,7.204073028212675,93.72210088686478,12.0
Rice,80.59418933129449,23.390581824447793,179.67639288932165,6.423213303009759,8.197843591049518,56.3656594414844,108,7.09251480001306,195.32636106475874,12.0
Rice,233.8764016218844,16.920186026732033,157.3022280042647,5.476265520539428,6.645993776921328,46.80682201752556,139,5.069117344777242,97.91331480713066,12.0
Wheat,108.96439978592177,20.87485693836729,85.27005093885457,3.0929768914474844,6.992028432291001,47.81868062666535,108,6.240126250763261,63.98823046780562,12.0
Maize,142.85550046826143,35.753774574947954,176.84179325063985,1.7854873424356432,8.248371313173307,74.19419867231352,137,3.1565120624762737,156.133003387898,12.0
Wheat,65.63555672434211,38.70628844475198,124.01811574707418,1.0923544952467377,6.85592128973422,40.98660478342026,127,6.13038022956145,160.10063818155265,12.0
Rice,250.34172895487976,22.61505889435476,138.72359230076165,5.69973101413619,6.237569010850615,45.8776630812719,102,3.634307475579737,92.81865804307262,12.0
Wheat,241.64713099291083,21.612895099720955,25.042086893153854,6.385425613845187,7.790042870355411,82.21827456065482,106,6.992372580524904,94.65079690194557,12.0
Rice,233.40395751057812,21.997316306160673,39.45684149568913,6.69840239341235,6.549975691163238,82.24570425091267,174,2.5023447986534597,120.33394782631758,12.0
Wheat,124.86087762297167,21.942977183771095,121.29362023939814,7.35323752477849,6.114642989608069,56.46217393817885,186,6.638832037311665,53.26834246433833,12.0
Maize,93.3700185664893,15.898254554649325,163.84383722391743,7.099471727287802,7.53130310511937,44.39765041843645,86,2.599621439411717,168.39845155417453,12.0
Wheat,209.38831611755745,38.172908658277706,119.7989961740153,7.998059541935695,7.805619868145651,75.24851669036029,128,7.2871354213658535,97.56331809111884,12.0
Wheat,174.04159602830487,20.34245353925821,41.44398309103869,2.3304800822543843,7.77100658654495,58.006584388693724,133,3.8252271088100223,178.06446530029663,12.0
Rice,94.56311672616039,25.500101852035122,38.52160739941194,6.224807114091579,8.421860449450477,42.27323136024629,188,5.926360188983448,170.39456324000506,10.485287693639176
Rice,221.47781776246592,15.242172068524194,155.06974333185306,4.898446342810982,7.753334321062369,47.891349064989924,147,4.925013671721679,149.21030496781748,12.0
Rice,297.7816079553259,36.44887727287643,42.28837419326629,2.4593384934018676,7.694767025820402,46.86074059820122,157,4.197818871574034,98.73123006489331,12.0
Wheat,236.80489693550942,33.278933611372935,103.23711368064407,7.864289917152071,8.001198388076771,69.45581719138312,185,5.872650999100979,127.4474842491755,12.0
Maize,234.99659667140295,38.66890087934258,25.938131193968363,7.234235785806891,5.00064818353405,84.90587918017806,121,7.685137883307428,116.72438863969384,9.765685703161697
Rice,287.5781882326479,34.540386979909975,32.90716278258838,1.4638675133308734,6.268509939157197,79.65360166617288,153,2.247618484247731,100.83228293730113,12.0
Rice,100.73409189372555,22.842662801301632,127.57572282285837,0.6961875674256488,7.581610836120477,67.3258022508615,138,7.513117135298626,177.22044339547674,12.0
Wheat,191.3874912303601,21.19683396821059,130.26902566840266,5.662480717495076,7.099016538885971,61.107758246374004,123,5.654489930126081,122.5260611866498,12.0
Rice,294.9116787584709,32.44290768883232,74.63510505735078,5.030979716424014,5.621502009210662,70.93383545344325,177,6.843885804614314,174.90846466957197,12.0
Maize,91.32352774254363,24.102819375262484,54.49756243888716,7.518617180833594,6.063065811809909,62.19063704900404,105,4.303249720605665,65.78277112127364,10.863873449291058
Maize,225.06298986113026,29.15537539381541,150.19364332116928,2.2550396537027737,6.178774138787373,52.304956128815796,102,4.831057849025682,71.15371829005036,12.0
Rice,196.4525364929755,15.156436775661756,54.73651671518246,1.132909609212403,6.987398389103106,73.95987276761397,152,7.213104510806984,196.5980457669465,12.0
Rice,196.61977304717675,16.54714254201188,106.72433114662076,2.4441150032898986,7.910594037543767,83.66219728706605,180,4.4890878188589385,138.16526939091344,12.0
Wheat,224.4176568800188,28.38419852954128,174.91341453806487,0.6419573038359758,8.26372122922188,58.64351653404303,87,5.20795740049451,126.46545102485734,12.0
Maize,282.40423071892104,29.151791161204127,43.656390057981405,0.7691956339169932,7.625323444987737,82.07692338456684,132,2.121169538505997,128.47340947161675,12.0
Maize,245.64548496283447,33.786323611483596,170.5402027991534,7.361433544405697,7.950326365618834,61.55410232417452,93,2.9515880350282537,82.29031610492898,12.0
Rice,64.0340258540525,18.299132990599045,49.26288849098698,3.140124368764087,6.645335854580306,60.0667971549713,150,5.850119047848798,157.80559242529597,12.0
Wheat,263.1820049689278,27.829577093919468,110.79091328371673,3.581067507572605,6.364213618678006,41.416217877351386,86,6.301861406383263,62.71709355946315,12.0
Maize,106.38533248143315,19.861191110792216,80.32123391339914,0.6377874090357831,6.374479862504759,74.76394506837052,88,5.495605620706996,135.99855696545347,12.0
Maize,144.228541184093,17.329902989067367,174.38857624029214,2.5289133512888493,7.15613484918985,80.37512625569114,82,2.8598602176536643,135.61531948788522,12.0
Wheat,165.43320340309555,25.262394851513864,63.7667246403099,6.535444878060733,5.434828469445332,73.17784597792806,157,4.672432571467009,187.12826362002664,12.0
Wheat,170.2265001882674,19.08341620222643,83.94528033372058,5.116182197500394,7.0282296397659145,47.56804756959718,96,4.1305685981791385,128.92742151572907,12.0
Maize,158.79509981383922,20.544549454807964,177.25761885686728,6.153354508148115,7.327965010643039,45.164673377632155,193,4.9739680642105295,70.55940439612692,12.0
Maize,284.3383235539661,22.938864496737544,105.83526259015571,3.854103055953388,6.536180590721836,68.64293758092697,123,7.221974207324566,135.9129888872244,12.0
Wheat,226.50475191600614,21.484710018579907,100.42081849940055,2.822969163134975,8.336085118699085,60.07581270923009,165,6.655168631951911,63.699146654799854,12.0
Maize,207.7926614891766,17.18978243514866,61.24455811263861,4.121075699962777,7.128746453328514,61.45488917427948,125,2.5039370083349537,80.56907529498825,12.0
Rice,62.46050694573539,17.24790612149256,132.21816964967064,2.923033013043134,5.7699981528281885,88.39001233715038,169,7.341855186647386,54.66628762811242,12.0
Rice,275.97833256509364,19.831235380854203,22.299672284444423,6.79228322505551,6.677256901017307,76.19613355965328,137,4.830602906898942,126.99403736892475,12.0
Wheat,277.3475480020991,16.263979698988475,27.922020752366965,2.732552866946343,7.363915529973529,60.589386960387834,107,6.463172869315991,62.67989229403585,11.74758677150708
Wheat,245.0532658575256,30.66142549192318,115.89737394172843,5.448227303398128,6.132701936031676,40.954963992085744,188,2.840235387586113,120.40915677969936,12.0
Wheat,51.75730095340479,22.18316791272255,74.66793181095267,1.5273666673214588,5.278745622011581,41.70478489266351,93,6.024317154242288,189.94175529862162,12.0
Rice,64.32006276940584,21.993649194226776,172.5306195521537,5.651498703011825,7.042024721488097,74.2401847822928,88,3.4179561056567476,157.9642119528998,12.0
Maize,106.30592556712244,23.29995735594413,164.5105105156457,7.349747837000253,8.31754559016888,81.8869379758882,194,4.630285382845589,61.61175113379396,12.0
Rice,82.83735203622668,31.56990685524304,134.19300138827316,5.064373659799312,6.697751949471108,75.38513147748418,105,2.1011772204926267,83.63147183132648,12.0
Maize,149.70900742593236,36.76584703708726,150.9032929804482,4.698915350258579,8.171381782264632,60.29438763023627,81,2.909663827582856,151.04936298401515,12.0
Rice,280.6557645219474,33.97717331389096,126.77309594683094,7.708387010162302,7.922582559300929,41.55678689652848,154,2.5524829587417184,184.20527915362754,12.0
Maize,168.0151085492496,33.18823075562737,40.09313643362571,5.205474164868848,5.515944742718942,88.37008151176148,160,3.438465037629551,54.93778801459307,9.506795565099486
Rice,53.350656608041405,27.10977964002123,142.48693915027243,2.4466282495481195,7.478594726424498,89.31680310790433,113,2.600108540145934,171.8676697580891,12.0
Wheat,120.6864223946905,32.34513892418529,53.630714995015424,2.692932678858053,6.5241293377519245,67.46822757221344,98,6.151460159717372,134.2720820507463,12.0
Rice,61.14872709324038,28.81905920083958,71.75085681603149,5.789799819019454,5.875862138420279,43.53354823475528,118,2.1742394132553162,131.9136987944589,12.0
Maize,59.07190565337554,20.406263204663222,151.07747393638724,6.015774454191397,7.404284244833461,67.04862529572334,161,5.706443003749988,193.67197741300367,12.0
Rice,118.92996327388806,20.214709193526268,105.84409734295171,2.7762217384176138,7.599312515297475,84.61692351104043,92,2.8442469849534455,162.14669188951598,12.0
Rice,118.90308466973636,22.409800171882086,157.59051426934548,3.0900798344474767,5.629637115571936,73.99927550641067,84,7.670968743067381,177.5178302084168,12.0
Rice,246.78165065040102,37.770066774245336,54.08565117492227,7.932923815543153,8.20055638719673,75.99946155163622,129,7.598564438659126,103.09933543170001,12.0
Wheat,293.70866319527795,28.685371009493146,117.24455017710196,1.2646441218520807,7.629015353830043,44.248491871612465,102,3.3530186151257757,133.15460612426148,12.0
Rice,142.80177347249958,33.347634425046735,33.406555607721856,3.5348377133007447,8.26681424699689,45.32558185159007,199,5.686527789338177,142.3108516141656,10.183793955096238
Wheat,157.22171971525967,23.66396899541369,122.88975896640474,0.9683564839813059,6.109756265672918,46.36743881879426,167,2.1680319168347504,98.23759105436976,12.0
Wheat,261.1973590715054,25.19289426663063,142.00544604408555,6.658087714986808,8.287672555100453,85.21884168304963,108,7.590731258307045,135.53721874210993,12.0
Rice,117.03475502387835,18.139139465931283,113.58894303659547,1.192593792090742,6.289811802434333,66.29248181319066,191,5.137923849150258,85.49830692195707,12.0
Rice,89.095451100862,19.28237394554176,62.597040239809644,5.5550551734703335,5.188894164995871,79.57875481964956,190,2.259338908506674,71.50635066023594,12.0
Rice,263.2724058509126,35.68391387065364,25.014827017418675,0.9236256800261153,7.670392860481582,45.76456299418001,151,4.054999958048825,106.09553889159989,10.272550376055797
Maize,61.62514661001637,29.62096579222205,39.11182143428572,5.546412783572683,7.462278504309193,86.38213527542975,105,2.461096771167405,160.89344431196554,10.553697658127414
Rice,204.92486004985392,23.438311647095475,119.5684766518442,6.822777101957774,7.0926884729216635,81.05710457486052,158,4.357666636240159,187.42807221108313,12.0
Wheat,190.4982118667017,35.07128022488865,169.5072346948022,3.4911614519304304,6.714628105344609,51.23820723876781,136,6.019558052967938,118.65710772473489,12.0
Rice,136.48011187542357,21.162997640949577,53.04550463552103,4.4159487007413265,5.11257844612921,83.70911166469767,80,4.819339448248638,146.42355324131475,12.0
Maize,128.79738027433973,39.40081746500509,137.6041838568158,3.5115630350396185,7.18609038032054,53.17213796984046,107,4.302333048316727,65.45556964626508,12.0
Rice,242.96443154540532,23.620440193654243,158.63217011984665,2.7536656897447918,6.4589211532797774,50.266993966952825,192,2.714942273242789,185.6695637828493,12.0
Maize,71.60615269063662,23.432773853780688,103.34114855160178,6.524475504703462,6.9607329095933075,53.212196840610616,141,3.4696342741619377,135.29063203549015,12.0
Maize,109.19607732784635,22.79779763841763,127.08252733498524,2.5400193029824227,6.502624696886727,85.49775316363046,126,2.600859726430107,167.05073714377357,12.0
Rice,233.11218295952244,18.052787898107198,150.4024506681837,5.922075682920853,8.381196464678197,85.77959927574348,189,6.844992389939964,169.16618013820909,12.0
Wheat,187.08014593160607,17.778428683300312,61.70802523849497,2.0464780944140166,7.114381154027965,56.44978873439844,157,2.8114389679083356,88.47207895521589,12.0
Maize,81.9970521333966,31.202625863353084,67.50330788288687,2.373903470587472,7.622327157108636,75.27170925472757,185,5.572240199293361,129.37616797727742,12.0
Rice,270.533903570515,36.87795111395117,20.100402660552987,3.023458719329092,8.277214316148791,73.78726275820917,177,4.056442481533075,194.0719627341466,11.607611591198365
Rice,148.3619616408979,34.76301275679184,174.0950609436484,4.918672830453412,7.070597630208589,80.32813160652016,138,3.355870307931101,63.445181723124165,12.0
Wheat,256.9670938305432,18.527689850533775,166.80718313541516,3.9081673936965586,5.042218812378403,54.825475007106554,110,5.836810636952622,152.4574847044345,12.0
Maize,246.92825388192716,28.63955304480166,142.33092220150886,6.088586073708653,5.120020874086898,65.5069270955201,149,4.742013856261644,194.3396117052758,12.0
Maize,206.106361617932,17.639788649416,32.6521633562637,2.101754752521442,7.458184519356516,73.38369755041434,128,4.400872803707355,95.08656620810332,11.705580359352593
Rice,173.62028282377324,16.132366090326936,91.6004623519213,0.5800421588662559,5.976797976529492,41.3128409404953,84,5.55711202935333,179.2171882106522,12.0
Rice,294.8877100954392,31.40964648461918,36.30268063544845,6.324181038389151,7.027829045717821,58.836937266547736,110,4.9476057709400045,190.04863181124074,12.0
Wheat,86.24126809495425,28.37880834200876,22.547242762047777,6.662370004100543,5.707970133817342,74.79441788392845,116,3.8209052513093646,162.06293140922378,8.655490149117758
Wheat,231.2889318877787,17.050592130286773,118.58927443401556,0.9461012233129216,5.945871062716,52.629754655956674,158,5.35436772659151,84.69924684604374,12.0
Maize,97.79767536619725,15.87348116014971,173.73270673283014,5.081806416187974,6.766243695818264,87.88520535032436,94,6.016991459304167,100.10010782398908,12.0
Maize,134.56577633308711,39.743910335233366,164.458883749144,3.3365508790480845,8.414493121746286,41.508068575341944,131,2.160158951521126,55.37139416265961,12.0
Rice,127.17468584329882,15.750533303726797,131.4807703896647,6.454217413958876,7.156946712232171,87.90435937937114,186,4.795230373446052,174.7179851368033,12.0
Maize,286.75899693468074,26.11320632625399,35.46249346637943,7.058109156473589,8.276518365795582,50.83819340052,148,2.3460997075012626,177.441677976662,12.0
Wheat,291.8390444470688,27.615475615192388,63.866246027568025,6.882528250979369,8.357829490354316,42.4411020962685,171,3.1184324844086664,144.9065464949289,12.0
Wheat,95.75386105868179,17.932003695011126,71.20907630164655,6.329031855131391,5.728384987471776,54.623701661177876,176,5.3630524044678385,102.8791776895777,12.0
Rice,55.508790074376044,19.226544460992905,142.10400923928978,2.517891715566222,6.089177608641306,79.31411536451127,90,7.197133491593484,61.52165414598808,12.0
Wheat,230.00200991577827,23.795125160258813,148.35986867761824,6.589172326762375,7.694972984265465,77.62210032240266,122,7.296834075130909,162.95864148723643,12.0
Wheat,154.49748346762107,34.04189690534157,81.61697967838727,4.501088569297195,8.033674008019704,50.4420208211396,149,2.4196640608317876,158.9789290414884,12.0
Wheat,72.21006127189109,27.677060601506668,86.86143945881754,0.8956746112406812,6.817293604663347,49.839506679589974,102,4.5146305177202395,186.89037826083515,12.0
